from,till,country,province,locality,where,title,desc,result,link
1941-09-22,,russia,moscow,moscow,,Совинформбюро,В течение ночи на 22 сентября наши войска вели бои с противникам на всём фронте.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#22_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._93-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-23,,russia,leningrad,leningrad,,,"Ю-87 2-й эскадры пикирующих бомбардировщиков VIII авиакорпуса добились попадания в линкор «Марат», стоявший в Петровской гавани в Кронштадте.",,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#21_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._92-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-23,,russia,murmansk,,,,14-я армия Карельского фронта и части морской пехоты при поддержке кораблей и авиации Северного флота нанесли контрудар против соединений армии «Норвегия» на мурманском направлении.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#23_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._94-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-23,,russia,moscow,moscow,,Совинформбюро,В течение 23 сентября наши войска вели бои с противником на всём фронте.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#23_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._94-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-24,,uk,,london,,,На международной конференции в Лондоне СССР присоединился к «Атлантической хартии».,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#24_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._95-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-24,,ukraine,sumny,romny,,,"5-я кавалерийская дивизия 2-го кавалерийского корпуса перешла в наступление на юг в направлении Лохвицы, но там она встретилась с авангардом 9-й немецкой танковой дивизии и вынуждена была остановиться. Противник со стороны Ромн атаковал 100-ю стрелковую дивизию и 9-ю кавалерийскую дивизию, которые стали отходить на восток.",,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#24_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._95-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-24,,russia,moscow,moscow,,Совинформбюро,Фашистская брехня о советских потерях,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#24_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._95-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-25,,russia,moscow,moscow,,Совинформбюро,Очередная фальшивка гитлеровцев о советских потерях...; Жульнические попытки немецкого командования создать себе незаслуженную славу,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#25_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._96-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-26,,germany,,,,,В боевом приказе от 26 сентября войскам группы армий «Центр» ставились конкретные задачи по проведению операции по захвату Москвы под кодовым названием «Тайфун».,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#26_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._97-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-26,,russia,crimea,,,,Войска группы армий «Юг» начали прорыв укреплённых позиций у Перекопа.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#26_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._97-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-26,,russia,moscow,moscow,,Совинформбюро,Разгром румынских дивизий под Одессой,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#26_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._97-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-27,,,,,"Kiev Province, UKR",Первый расстрел Бабьего Яра,"Фашисты расстреляли 752 пациента психиатрической больницы им. Ивана Павлова, которая находилась в непосредственной близости к оврагу Бабий Яр",,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B1%D0%B8%D0%B9_%D0%AF%D1%80
1941-09-27,,russia,moscow,moscow,,,"Советское правительство признало генерала Ш. де Голля «как руководителя всех свободных французов, где бы они ни находились», выразило готовность оказывать помощь антифашистскому движению «Свободная Франция».",,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#27_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._98-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-27,,russia,moscow,moscow,,,"В Москве представителями советского Верховного Главнокомандования и чехословацкого Верховного командования подписано Соглашение, регламентировавшее формирование и деятельность чехословацких воинских частей на территории СССР.",,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#27_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._98-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-27,,russia,moscow,moscow,,,"В директивах от 27 сентября Ставка Верховного Главнокомандования приказала фронтам перейти к упорной обороне, мобилизовать все саперные силы фронтов, армий и дивизий на укрепление оборонительных рубежей, отрыть на всем фронте окопы полного профиля в несколько линий с ходами сообщения, прикрыть их проволочными заграждениями и противотанковыми препятствиями. Одновременно приказывалось готовить новые оборонительные рубежи в тылу фронтов. Командующие фронтами получили также указания постепенно накапливать фронтовые и армейские резервы, выводя в ближайший тыл наиболее ослабленные дивизии для пополнения и усиления.",,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#27_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._98-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-27,,ukraine,kiev,kiev,,,Произошёл первый расстрел в урочище Бабий Яр в северо-западной части Киева.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#27_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._98-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-27,,germany,berlin,,,Франц Гальдер,Потери немецкой армии с 22 июня по 23 сентября 1941 года составили 522 833 человек. Среднесуточные — 5562.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#27_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._98-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-27,,russia,moscow,moscow,,Совинформбюро,В течение 27 сентября наши войска вели бои с противником на всём фронте.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#27_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._98-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-27,,russia,orel,verhovye,,,"у дер. Верховье Кадуйского района Вологодской области при налете немецкой авиации был разбомблен 14-й воинский эшелон, следующий на Ленинград. Погибло 340 советских солдат. Похоронили бойцов местные жители в двух братских могилах у железнодорожного полотна, личности не устанавливали, документы не изымали (воспоминания очевидцев, взятые из Кадуйского краеведческого музея). Имена многих погибших до сегодняшнего дня неизвестны.",,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#27_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._98-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-28,,ukraine,dnepropetrovsk,dnepropetrovsk,,,13-я танковая дивизия В. Дюверта 1-й танковой группы форсировала реку Орель и соединилась с немецкими войсками на Днепропетровском плацдарме. В результате этого у Днепропетровска была окружена 273-я стрелковая дивизия.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#28_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._99-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-28,,russia,crimea,,,, В Крыму советские войска отошли на Ишуньские позиции.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#28_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._99-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-28,,russia,moscow,moscow,,Совинформбюро, В течение 28 сентября наши войска вели бои с противником на всём фронте.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#28_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._99-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-29,1941-09-30,,,,"УССР, Киевская область",Расстрелы в Бабьем Яру,Зондеркоманда «4а» под командованием штандартенфюрера Пауля Блобеля (входившая в состав айнзатцгруппы «С» под командованием бригаденфюрера СС и генерал-майора полиции Отто Раша) при участии двух команд полицейского полка «Юг» и украинской вспомогательной полиции расстреливают людей в овраге Бабий Яр,"Было убито 33 771 человека (это количество не включает малолетних детей до 3-х лет, которых тоже убивали в эти два дня. На этом расстрелы не прекратились.",https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B1%D0%B8%D0%B9_%D0%AF%D1%80
1941-09-29,1941-11-16,ukraine,,,,Донбасско-Ростовская стратегическая оборонительная операция,Оборонительная операция Южного фронта и левого крыла Юго-Западного фронта Красной Армии на территории Донбасса во время Великой Отечественной войны. В ходе неё были проведены Донбасская и Ростовская фронтовые оборонительные операции,"Поражение Красной Армии, срыв немецкого плана овладения Ростовом",https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D1%81%D0%BA%D0%BE-%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%B5%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BE%D1%80%D0%BE%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F
1941-09-29,,ukraine,dnepropetrovsk,dnepropetrovsk,,,1-я танковая группа перешла в наступление из района Днепропетровска в юго-восточном направлении и прорвала оборону на правом фланге 12-й армии И. В. Галанина.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#29_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._100-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-29,,russia,moscow,moscow,,Совинформбюро,В течение 29 сентября наши войска вели упорные бои с противником на всём фронте.,,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B9_%D0%9E%D1%82%D0%B5%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B_(%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_1941_%D0%B3%D0%BE%D0%B4%D0%B0)#29_.D1.81.D0.B5.D0.BD.D1.82.D1.8F.D0.B1.D1.80.D1.8F_1941_.D0.B3.D0.BE.D0.B4.D0.B0._100-.D0.B9_.D0.B4.D0.B5.D0.BD.D1.8C_.D0.B2.D0.BE.D0.B9.D0.BD.D1.8B
1941-09-30,1941-10-23,russia,bryansk,bryansk,,Орловско-Брянская операция,"Оборонительная операция советских войск, являющаяся частью Московской стратегической оборонительной операции. В ходе операции части Красной армии были окружены превосходящими силами противника, однако остановили продвижение 2-й танковой группы Гудериана (с 6 октября — 2-й танковой армии) и нанесли врагу тяжёлые потери. Затем, уцелевшие части прорвали окружение и заняли оборонительные рубежи.",Стратегическая победа Германии. Катастрофа РККА под Вязьмой и Рославлем,https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE-%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F
